,Size_Index,BM_Ratio_Index,Momentum_Index,ESG Rating,Abnormal Return,Month
117,5,4.0,3.0,Leader,6.9818181818181815,Feb
118,5,4.0,4.0,Leader,0.35454545454545716,Feb
119,5,4.0,5.0,Leader,0.30833333333333357,Feb
120,5,5.0,1.0,Leader,-2.5250000000000004,Feb
121,5,5.0,2.0,Leader,4.059090909090912,Feb
122,5,5.0,3.0,Leader,-1.5181818181818194,Feb
123,5,5.0,4.0,Leader,-1.127272727272727,Feb
124,5,5.0,5.0,Leader,-0.23333333333333428,Feb
125,1,1.0,1.0,Laggard,-18.48333333333333,Feb
126,1,1.0,2.0,Laggard,25.259090909090908,Feb
127,1,1.0,3.0,Laggard,8.975000000000001,Feb
128,1,1.0,4.0,Laggard,5.645454545454545,Feb
129,1,1.0,5.0,Laggard,8.225000000000001,Feb
130,1,2.0,1.0,Laggard,28.766666666666666,Feb
131,1,2.0,2.0,Laggard,-2.421212121212122,Feb
132,1,2.0,3.0,Laggard,-4.0,Feb
133,1,2.0,4.0,Laggard,-3.369696969696971,Feb
134,1,2.0,5.0,Laggard,-0.25833333333333375,Feb
135,1,3.0,1.0,Laggard,2.1833333333333336,Feb
137,1,3.0,3.0,Laggard,-0.012121212121212643,Feb
138,1,3.0,4.0,Laggard,-1.583333333333334,Feb
139,1,3.0,5.0,Laggard,-1.9476190476190478,Feb
140,1,4.0,1.0,Laggard,15.958333333333334,Feb
141,1,4.0,2.0,Laggard,3.87878787878788,Feb
142,1,4.0,3.0,Laggard,2.5254545454545454,Feb
143,1,4.0,4.0,Laggard,1.7227272727272709,Feb
144,1,4.0,5.0,Laggard,0.6916666666666664,Feb
145,1,5.0,1.0,Laggard,8.183333333333334,Feb
146,1,5.0,2.0,Laggard,-1.113636363636365,Feb
147,1,5.0,3.0,Laggard,1.168181818181818,Feb
148,1,5.0,4.0,Laggard,-0.6818181818181799,Feb
149,1,5.0,5.0,Laggard,2.366666666666668,Feb
150,2,1.0,1.0,Laggard,15.884999999999998,Feb
151,2,1.0,2.0,Laggard,-4.663636363636368,Feb
152,2,1.0,3.0,Laggard,3.831818181818182,Feb
153,2,1.0,4.0,Laggard,-4.99090909090909,Feb
154,2,1.0,5.0,Laggard,1.7333333333333325,Feb
155,2,2.0,1.0,Laggard,7.174999999999999,Feb
156,2,2.0,2.0,Laggard,-4.34090909090909,Feb
157,2,2.0,3.0,Laggard,-2.0636363636363635,Feb
158,2,2.0,4.0,Laggard,10.745454545454546,Feb
159,2,2.0,5.0,Laggard,0.15833333333332966,Feb
160,2,3.0,1.0,Laggard,-1.9416666666666673,Feb
161,2,3.0,2.0,Laggard,4.268181818181819,Feb
162,2,3.0,3.0,Laggard,0.049999999999998934,Feb
163,2,3.0,4.0,Laggard,1.6800000000000006,Feb
164,2,3.0,5.0,Laggard,3.2083333333333313,Feb
165,2,4.0,1.0,Laggard,2.535,Feb
166,2,4.0,2.0,Laggard,-1.5136363636363637,Feb
167,2,4.0,3.0,Laggard,2.20909090909091,Feb
168,2,4.0,4.0,Laggard,-3.0090909090909097,Feb
169,2,4.0,5.0,Laggard,1.6416666666666684,Feb
170,2,5.0,1.0,Laggard,-4.966666666666663,Feb
171,2,5.0,2.0,Laggard,-0.09696969696969582,Feb
172,2,5.0,3.0,Laggard,-6.359090909090911,Feb
173,2,5.0,4.0,Laggard,1.4272727272727277,Feb
174,2,5.0,5.0,Laggard,-0.7416666666666689,Feb
175,3,1.0,1.0,Laggard,7.583333333333332,Feb
176,3,1.0,2.0,Laggard,-3.421212121212122,Feb
177,3,1.0,3.0,Laggard,4.984848484848487,Feb
178,3,1.0,4.0,Laggard,3.07878787878788,Feb
180,3,2.0,1.0,Laggard,4.058333333333334,Feb
181,3,2.0,2.0,Laggard,4.590909090909092,Feb
182,3,2.0,3.0,Laggard,4.745454545454543,Feb
183,3,2.0,4.0,Laggard,0.8181818181818166,Feb
185,3,3.0,1.0,Laggard,0.46666666666666856,Feb
186,3,3.0,2.0,Laggard,4.409090909090911,Feb
187,3,3.0,3.0,Laggard,1.7386363636363633,Feb
188,3,3.0,4.0,Laggard,3.0590909090909086,Feb
189,3,3.0,5.0,Laggard,-1.1583333333333345,Feb
190,3,4.0,1.0,Laggard,9.466666666666665,Feb
191,3,4.0,2.0,Laggard,0.4515151515151512,Feb
192,3,4.0,3.0,Laggard,0.3636363636363633,Feb
193,3,4.0,4.0,Laggard,3.5590909090909086,Feb
194,3,4.0,5.0,Laggard,-5.816666666666666,Feb
195,3,5.0,1.0,Laggard,5.866666666666664,Feb
196,3,5.0,2.0,Laggard,-3.1212121212121193,Feb
197,3,5.0,3.0,Laggard,-1.7969696969696969,Feb
198,3,5.0,4.0,Laggard,-0.09545454545454746,Feb
199,3,5.0,5.0,Laggard,-2.3583333333333343,Feb
200,4,1.0,1.0,Laggard,-16.766666666666666,Feb
203,4,1.0,4.0,Laggard,2.675757575757576,Feb
204,4,1.0,5.0,Laggard,-3.2250000000000014,Feb
205,4,2.0,1.0,Laggard,7.449999999999999,Feb
207,4,2.0,3.0,Laggard,9.78181818181818,Feb
210,4,3.0,1.0,Laggard,-0.27500000000000036,Feb
211,4,3.0,2.0,Laggard,-1.3818181818181827,Feb
213,4,3.0,4.0,Laggard,-0.593939393939392,Feb
215,4,4.0,1.0,Laggard,7.516666666666666,Feb
217,4,4.0,3.0,Laggard,-1.827272727272729,Feb
220,4,5.0,1.0,Laggard,1.6333333333333346,Feb
221,4,5.0,2.0,Laggard,-5.290909090909089,Feb
222,4,5.0,3.0,Laggard,-0.1363636363636367,Feb
223,4,5.0,4.0,Laggard,-1.8454545454545475,Feb
224,4,5.0,5.0,Laggard,0.6416666666666675,Feb
225,5,1.0,1.0,Laggard,0.22499999999999787,Feb
226,5,1.0,2.0,Laggard,-4.218181818181818,Feb
227,5,1.0,3.0,Laggard,0.009090909090908816,Feb
229,5,1.0,5.0,Laggard,-1.3181818181818166,Feb
230,5,2.0,1.0,Laggard,13.533333333333331,Feb
231,5,2.0,2.0,Laggard,-0.3227272727272723,Feb
232,5,2.0,3.0,Laggard,5.299999999999999,Feb
233,5,2.0,4.0,Laggard,-2.5636363636363644,Feb
234,5,2.0,5.0,Laggard,-1.5333333333333323,Feb
236,5,3.0,2.0,Laggard,0.6454545454545464,Feb
238,5,3.0,4.0,Laggard,5.145454545454545,Feb
241,5,4.0,2.0,Laggard,-0.8545454545454536,Feb
245,5,5.0,1.0,Laggard,1.0749999999999993,Feb
246,5,5.0,2.0,Laggard,-7.790909090909089,Feb
248,5,5.0,4.0,Laggard,2.9727272727272744,Feb
250,1,1.0,1.0,Average,1.680303030303032,Feb
251,1,1.0,2.0,Average,-6.553409090909092,Feb
252,1,1.0,3.0,Average,0.9250000000000007,Feb
253,1,1.0,4.0,Average,-0.14025974025974097,Feb
254,1,1.0,5.0,Average,-4.112499999999999,Feb
255,1,2.0,1.0,Average,-9.588888888888889,Feb
256,1,2.0,2.0,Average,0.7597402597402603,Feb
257,1,2.0,3.0,Average,1.4999999999999982,Feb
258,1,2.0,4.0,Average,1.263636363636362,Feb
259,1,2.0,5.0,Average,0.24166666666666803,Feb
260,1,3.0,1.0,Average,-2.941666666666663,Feb
261,1,3.0,2.0,Average,1.6727272727272737,Feb
262,1,3.0,3.0,Average,0.014545454545454639,Feb
263,1,3.0,4.0,Average,1.9000000000000004,Feb
264,1,3.0,5.0,Average,2.7266666666666666,Feb
265,1,4.0,1.0,Average,-3.1916666666666664,Feb
266,1,4.0,2.0,Average,-1.4545454545454533,Feb
267,1,4.0,3.0,Average,-2.1045454545454554,Feb
268,1,4.0,4.0,Average,-0.3828282828282834,Feb
269,1,4.0,5.0,Average,-0.6916666666666664,Feb
270,1,5.0,1.0,Average,-2.7277777777777796,Feb
271,1,5.0,2.0,Average,-1.4436363636363652,Feb
272,1,5.0,3.0,Average,-0.6675324675324656,Feb
273,1,5.0,4.0,Average,0.5681818181818183,Feb
274,1,5.0,5.0,Average,-0.7888888888888879,Feb
275,2,1.0,1.0,Average,-9.275000000000002,Feb
276,2,1.0,2.0,Average,-0.07474747474747545,Feb
277,2,1.0,3.0,Average,-0.8515151515151533,Feb
278,2,1.0,4.0,Average,0.5757575757575761,Feb
279,2,1.0,5.0,Average,-1.5777777777777757,Feb
280,2,2.0,1.0,Average,-1.4350000000000014,Feb
281,2,2.0,2.0,Average,3.4690909090909106,Feb
282,2,2.0,3.0,Average,-0.5886363636363621,Feb
283,2,2.0,4.0,Average,-1.074545454545456,Feb
284,2,2.0,5.0,Average,-0.014393939393940514,Feb
285,2,3.0,1.0,Average,0.6472222222222204,Feb
286,2,3.0,2.0,Average,-2.438961038961038,Feb
287,2,3.0,3.0,Average,-1.916666666666667,Feb
288,2,3.0,4.0,Average,0.001428571428572667,Feb
289,2,3.0,5.0,Average,-1.0694444444444446,Feb
290,2,4.0,1.0,Average,-1.810714285714285,Feb
291,2,4.0,2.0,Average,0.6696969696969699,Feb
292,2,4.0,3.0,Average,-0.8284090909090889,Feb
293,2,4.0,4.0,Average,0.3009090909090908,Feb
294,2,4.0,5.0,Average,-0.6583333333333323,Feb
295,2,5.0,1.0,Average,6.826666666666668,Feb
296,2,5.0,2.0,Average,0.03636363636363704,Feb
297,2,5.0,3.0,Average,1.4131313131313146,Feb
298,2,5.0,4.0,Average,-1.1893939393939394,Feb
299,2,5.0,5.0,Average,0.14833333333333165,Feb
300,3,1.0,1.0,Average,-1.756666666666666,Feb
301,3,1.0,2.0,Average,-1.0831168831168831,Feb
302,3,1.0,3.0,Average,-1.1675324675324656,Feb
303,3,1.0,4.0,Average,-1.1545454545454525,Feb
304,3,1.0,5.0,Average,0.0,Feb
305,3,2.0,1.0,Average,-0.833333333333333,Feb
306,3,2.0,2.0,Average,0.2909090909090901,Feb
307,3,2.0,3.0,Average,-0.8101010101010093,Feb
308,3,2.0,4.0,Average,-0.0818181818181829,Feb
309,3,2.0,5.0,Average,0.9424242424242424,Feb
310,3,3.0,1.0,Average,-0.037499999999999645,Feb
311,3,3.0,2.0,Average,-1.0623376623376615,Feb
312,3,3.0,3.0,Average,-0.9935064935064926,Feb
313,3,3.0,4.0,Average,-0.7409090909090903,Feb
314,3,3.0,5.0,Average,-0.43055555555555625,Feb
315,3,4.0,1.0,Average,-1.8933333333333362,Feb
316,3,4.0,2.0,Average,-0.1693181818181806,Feb
317,3,4.0,3.0,Average,-0.9238636363636346,Feb
318,3,4.0,4.0,Average,-0.790909090909091,Feb
319,3,4.0,5.0,Average,1.163333333333334,Feb
320,3,5.0,1.0,Average,-2.933333333333337,Feb
321,3,5.0,2.0,Average,1.170454545454545,Feb
322,3,5.0,3.0,Average,0.6738636363636363,Feb
323,3,5.0,4.0,Average,0.021212121212117907,Feb
324,3,5.0,5.0,Average,1.6845238095238066,Feb
325,4,1.0,1.0,Average,1.9083333333333314,Feb
326,4,1.0,2.0,Average,1.3900000000000006,Feb
327,4,1.0,3.0,Average,-2.038636363636364,Feb
328,4,1.0,4.0,Average,-1.2409090909090894,Feb
329,4,1.0,5.0,Average,0.4083333333333332,Feb
330,4,2.0,1.0,Average,-0.8875000000000011,Feb
331,4,2.0,2.0,Average,-2.2779220779220797,Feb
332,4,2.0,3.0,Average,-1.3515151515151533,Feb
333,4,2.0,4.0,Average,0.4363636363636374,Feb
334,4,2.0,5.0,Average,-0.019696969696969546,Feb
335,4,3.0,1.0,Average,0.7874999999999996,Feb
336,4,3.0,2.0,Average,0.3753246753246753,Feb
337,4,3.0,3.0,Average,0.949350649350647,Feb
338,4,3.0,4.0,Average,-1.255844155844155,Feb
339,4,3.0,5.0,Average,-0.9133333333333322,Feb
340,4,4.0,1.0,Average,-0.6833333333333336,Feb
341,4,4.0,2.0,Average,-1.1427272727272726,Feb
342,4,4.0,3.0,Average,0.17272727272727195,Feb
343,4,4.0,4.0,Average,1.0397727272727284,Feb
344,4,4.0,5.0,Average,-0.25277777777778,Feb
345,4,5.0,1.0,Average,-0.2041666666666675,Feb
346,4,5.0,2.0,Average,0.5290909090909093,Feb
347,4,5.0,3.0,Average,0.030303030303031164,Feb
348,4,5.0,4.0,Average,0.4295454545454529,Feb
349,4,5.0,5.0,Average,-0.32083333333333286,Feb
350,5,1.0,1.0,Average,-0.14642857142857402,Feb
351,5,1.0,2.0,Average,0.7943181818181815,Feb
352,5,1.0,3.0,Average,-0.057575757575756725,Feb
353,5,1.0,4.0,Average,0.0,Feb
354,5,1.0,5.0,Average,0.8818181818181827,Feb
355,5,2.0,1.0,Average,-1.5166666666666666,Feb
356,5,2.0,2.0,Average,0.48441558441558463,Feb
357,5,2.0,3.0,Average,-1.366666666666669,Feb
358,5,2.0,4.0,Average,-1.5969696969696976,Feb
359,5,2.0,5.0,Average,-0.3433333333333328,Feb
360,5,3.0,1.0,Average,0.04166666666666785,Feb
361,5,3.0,2.0,Average,-0.504545454545454,Feb
362,5,3.0,3.0,Average,0.6060606060606055,Feb
363,5,3.0,4.0,Average,-1.5045454545454557,Feb
364,5,3.0,5.0,Average,-2.754166666666667,Feb
365,5,4.0,1.0,Average,0.6098484848484853,Feb
366,5,4.0,2.0,Average,-0.02121212121212057,Feb
367,5,4.0,3.0,Average,-0.6981818181818191,Feb
368,5,4.0,4.0,Average,-0.13295454545454355,Feb
369,5,4.0,5.0,Average,-0.3083333333333318,Feb
370,5,5.0,1.0,Average,-0.08749999999999858,Feb
371,5,5.0,2.0,Average,-0.04090909090908745,Feb
372,5,5.0,3.0,Average,0.33737373737373666,Feb
373,5,5.0,4.0,Average,-0.20505050505050448,Feb
374,5,5.0,5.0,Average,0.046666666666666856,Feb
