,Size_Index,BM_Ratio_Index,Momentum_Index,ESG Rating,Abnormal Return,Month
102,5,1.0,3.0,Leader,4.083333333333333,May
103,5,1.0,4.0,Leader,-4.875757575757575,May
104,5,1.0,5.0,Leader,-4.2666666666666675,May
105,5,2.0,1.0,Leader,2.991666666666667,May
106,5,2.0,2.0,Leader,-1.4818181818181833,May
107,5,2.0,3.0,Leader,2.9181818181818198,May
108,5,2.0,4.0,Leader,-2.0030303030303047,May
109,5,2.0,5.0,Leader,-0.6000000000000005,May
110,5,3.0,1.0,Leader,-2.5833333333333357,May
111,5,3.0,2.0,Leader,3.7709090909090914,May
112,5,3.0,3.0,Leader,-3.022727272727275,May
113,5,3.0,4.0,Leader,-0.5106060606060581,May
114,5,3.0,5.0,Leader,-6.591666666666666,May
115,5,4.0,1.0,Leader,-3.1499999999999986,May
117,5,4.0,3.0,Leader,-2.4803030303030287,May
118,5,4.0,4.0,Leader,6.83181818181818,May
119,5,4.0,5.0,Leader,10.075000000000001,May
120,5,5.0,1.0,Leader,-2.958333333333334,May
121,5,5.0,2.0,Leader,-0.19090909090908958,May
123,5,5.0,4.0,Leader,-4.387878787878788,May
124,5,5.0,5.0,Leader,0.41666666666666696,May
125,1,1.0,1.0,Laggard,-19.98076923076923,May
126,1,1.0,2.0,Laggard,10.519999999999998,May
127,1,1.0,3.0,Laggard,2.6999999999999993,May
128,1,1.0,4.0,Laggard,6.7363636363636346,May
129,1,1.0,5.0,Laggard,5.608333333333333,May
130,1,2.0,1.0,Laggard,11.500000000000002,May
131,1,2.0,2.0,Laggard,4.720454545454547,May
132,1,2.0,3.0,Laggard,-5.963636363636366,May
133,1,2.0,4.0,Laggard,-13.890909090909092,May
134,1,2.0,5.0,Laggard,3.1000000000000014,May
135,1,3.0,1.0,Laggard,-6.283333333333337,May
136,1,3.0,2.0,Laggard,1.5575757575757567,May
137,1,3.0,3.0,Laggard,10.396969696969698,May
138,1,3.0,4.0,Laggard,-7.293939393939394,May
139,1,3.0,5.0,Laggard,0.1916666666666682,May
140,1,4.0,1.0,Laggard,8.333333333333336,May
141,1,4.0,2.0,Laggard,-6.751515151515151,May
142,1,4.0,3.0,Laggard,-3.2030303030303022,May
143,1,4.0,4.0,Laggard,-6.118181818181819,May
144,1,4.0,5.0,Laggard,-3.864285714285715,May
145,1,5.0,1.0,Laggard,-0.8533333333333317,May
146,1,5.0,2.0,Laggard,3.041818181818183,May
147,1,5.0,3.0,Laggard,4.432467532467532,May
148,1,5.0,4.0,Laggard,-4.912727272727272,May
149,1,5.0,5.0,Laggard,-6.6166666666666645,May
150,2,1.0,1.0,Laggard,-12.675,May
151,2,1.0,2.0,Laggard,-9.374999999999998,May
152,2,1.0,3.0,Laggard,0.5863636363636378,May
153,2,1.0,4.0,Laggard,0.25,May
154,2,1.0,5.0,Laggard,2.6083333333333307,May
155,2,2.0,1.0,Laggard,-5.8583333333333325,May
156,2,2.0,2.0,Laggard,6.466666666666666,May
157,2,2.0,3.0,Laggard,-14.390909090909094,May
158,2,2.0,4.0,Laggard,-7.636363636363638,May
159,2,2.0,5.0,Laggard,-13.981818181818182,May
160,2,3.0,1.0,Laggard,-10.658333333333335,May
161,2,3.0,2.0,Laggard,-3.918181818181819,May
162,2,3.0,3.0,Laggard,-5.218181818181818,May
163,2,3.0,4.0,Laggard,1.6727272727272728,May
164,2,3.0,5.0,Laggard,4.9,May
165,2,4.0,1.0,Laggard,-1.1733333333333338,May
166,2,4.0,2.0,Laggard,2.295454545454546,May
167,2,4.0,3.0,Laggard,6.918181818181819,May
168,2,4.0,4.0,Laggard,-5.861363636363637,May
169,2,4.0,5.0,Laggard,1.4999999999999991,May
170,2,5.0,1.0,Laggard,4.326923076923078,May
171,2,5.0,2.0,Laggard,10.083333333333332,May
172,2,5.0,3.0,Laggard,-9.896969696969698,May
173,2,5.0,4.0,Laggard,-2.7666666666666675,May
174,2,5.0,5.0,Laggard,-8.527272727272727,May
175,3,1.0,1.0,Laggard,-31.53333333333333,May
176,3,1.0,2.0,Laggard,-0.1727272727272755,May
177,3,1.0,3.0,Laggard,8.700000000000001,May
178,3,1.0,4.0,Laggard,-8.272727272727273,May
179,3,1.0,5.0,Laggard,-7.225,May
180,3,2.0,1.0,Laggard,13.466666666666665,May
181,3,2.0,2.0,Laggard,0.3999999999999986,May
182,3,2.0,3.0,Laggard,8.713636363636365,May
183,3,2.0,4.0,Laggard,-2.8545454545454536,May
184,3,2.0,5.0,Laggard,2.1833333333333336,May
185,3,3.0,1.0,Laggard,5.94423076923077,May
186,3,3.0,2.0,Laggard,-1.4566666666666652,May
187,3,3.0,3.0,Laggard,-4.41818181818182,May
188,3,3.0,4.0,Laggard,-1.291666666666666,May
189,3,3.0,5.0,Laggard,9.363636363636365,May
190,3,4.0,1.0,Laggard,-0.4916666666666636,May
191,3,4.0,2.0,Laggard,-0.963636363636363,May
192,3,4.0,3.0,Laggard,1.9333333333333318,May
193,3,4.0,4.0,Laggard,-5.772727272727272,May
194,3,4.0,5.0,Laggard,-0.44166666666666643,May
195,3,5.0,1.0,Laggard,1.75,May
196,3,5.0,2.0,Laggard,15.43181818181818,May
197,3,5.0,3.0,Laggard,8.181818181818182,May
198,3,5.0,4.0,Laggard,-5.081818181818182,May
199,3,5.0,5.0,Laggard,-8.0,May
200,4,1.0,1.0,Laggard,2.974999999999996,May
201,4,1.0,2.0,Laggard,16.190909090909088,May
202,4,1.0,3.0,Laggard,11.191666666666668,May
204,4,1.0,5.0,Laggard,6.066666666666666,May
205,4,2.0,1.0,Laggard,2.200000000000001,May
206,4,2.0,2.0,Laggard,0.3000000000000025,May
208,4,2.0,4.0,Laggard,1.9045454545454579,May
210,4,3.0,1.0,Laggard,-12.049999999999999,May
211,4,3.0,2.0,Laggard,3.1090909090909076,May
212,4,3.0,3.0,Laggard,0.7166666666666668,May
213,4,3.0,4.0,Laggard,4.1899999999999995,May
214,4,3.0,5.0,Laggard,-1.8499999999999996,May
215,4,4.0,1.0,Laggard,2.4999999999999982,May
216,4,4.0,2.0,Laggard,6.549999999999999,May
217,4,4.0,3.0,Laggard,-8.19,May
219,4,4.0,5.0,Laggard,-4.325,May
220,4,5.0,1.0,Laggard,-0.6916666666666664,May
221,4,5.0,2.0,Laggard,-2.3939393939393954,May
222,4,5.0,3.0,Laggard,0.3727272727272739,May
223,4,5.0,4.0,Laggard,-0.5090909090909088,May
224,4,5.0,5.0,Laggard,0.15000000000000036,May
225,5,1.0,1.0,Laggard,3.9000000000000004,May
226,5,1.0,2.0,Laggard,-4.9363636363636365,May
227,5,1.0,3.0,Laggard,0.583333333333333,May
229,5,1.0,5.0,Laggard,-1.3666666666666663,May
230,5,2.0,1.0,Laggard,-1.3083333333333336,May
231,5,2.0,2.0,Laggard,6.368181818181817,May
232,5,2.0,3.0,Laggard,2.7181818181818187,May
233,5,2.0,4.0,Laggard,-6.336363636363638,May
236,5,3.0,2.0,Laggard,-3.209090909090909,May
237,5,3.0,3.0,Laggard,7.627272727272727,May
239,5,3.0,5.0,Laggard,2.033333333333333,May
241,5,4.0,2.0,Laggard,3.4818181818181815,May
245,5,5.0,1.0,Laggard,0.44166666666666465,May
250,1,1.0,1.0,Average,5.280341880341883,May
251,1,1.0,2.0,Average,0.7449999999999992,May
252,1,1.0,3.0,Average,0.9399999999999993,May
253,1,1.0,4.0,Average,-4.063636363636364,May
254,1,1.0,5.0,Average,-2.1958333333333346,May
255,1,2.0,1.0,Average,-1.045454545454545,May
256,1,2.0,2.0,Average,-2.7545454545454544,May
257,1,2.0,3.0,Average,1.325252525252525,May
258,1,2.0,4.0,Average,3.0868686868686854,May
259,1,2.0,5.0,Average,-1.0333333333333332,May
260,1,3.0,1.0,Average,3.1416666666666675,May
261,1,3.0,2.0,Average,0.790909090909091,May
262,1,3.0,3.0,Average,-3.898863636363635,May
263,1,3.0,4.0,Average,-6.555844155844156,May
264,1,3.0,5.0,Average,-0.3833333333333311,May
265,1,4.0,1.0,Average,-2.777777777777777,May
266,1,4.0,2.0,Average,0.6103896103896094,May
267,1,4.0,3.0,Average,1.201136363636362,May
268,1,4.0,4.0,Average,1.3595959595959588,May
269,1,4.0,5.0,Average,5.410000000000001,May
270,1,5.0,1.0,Average,0.6095238095238109,May
271,1,5.0,2.0,Average,-2.5348484848484856,May
272,1,5.0,3.0,Average,-7.756818181818182,May
273,1,5.0,4.0,Average,6.047272727272726,May
274,1,5.0,5.0,Average,2.2055555555555557,May
275,2,1.0,1.0,Average,-0.9027777777777786,May
276,2,1.0,2.0,Average,1.8750000000000036,May
277,2,1.0,3.0,Average,1.6792207792207794,May
278,2,1.0,4.0,Average,1.4799999999999969,May
279,2,1.0,5.0,Average,-0.6041666666666696,May
280,2,2.0,1.0,Average,8.111666666666665,May
281,2,2.0,2.0,Average,-2.4250000000000003,May
282,2,2.0,3.0,Average,1.4390909090909076,May
283,2,2.0,4.0,Average,0.7636363636363637,May
284,2,2.0,5.0,Average,3.8181818181818166,May
285,2,3.0,1.0,Average,2.1316666666666695,May
286,2,3.0,2.0,Average,0.39181818181818073,May
287,2,3.0,3.0,Average,0.4068181818181813,May
288,2,3.0,4.0,Average,-1.9987012987012984,May
289,2,3.0,5.0,Average,-3.166666666666665,May
290,2,4.0,1.0,Average,-1.4833333333333334,May
291,2,4.0,2.0,Average,-1.3116883116883118,May
292,2,4.0,3.0,Average,-1.5373737373737373,May
293,2,4.0,4.0,Average,3.3493506493506473,May
294,2,4.0,5.0,Average,1.1888888888888873,May
295,2,5.0,1.0,Average,-3.708791208791209,May
296,2,5.0,2.0,Average,-5.166666666666666,May
297,2,5.0,3.0,Average,3.711363636363636,May
298,2,5.0,4.0,Average,0.2515151515151519,May
299,2,5.0,5.0,Average,0.8527272727272726,May
300,3,1.0,1.0,Average,4.929166666666666,May
301,3,1.0,2.0,Average,0.09870129870129851,May
302,3,1.0,3.0,Average,-1.979166666666666,May
303,3,1.0,4.0,Average,2.1050505050505066,May
304,3,1.0,5.0,Average,2.408333333333333,May
305,3,2.0,1.0,Average,-2.427777777777777,May
306,3,2.0,2.0,Average,-1.8000000000000007,May
307,3,2.0,3.0,Average,-1.9363636363636356,May
308,3,2.0,4.0,Average,0.2854545454545452,May
309,3,2.0,5.0,Average,-0.7277777777777761,May
310,3,3.0,1.0,Average,-0.9807692307692308,May
311,3,3.0,2.0,Average,-3.150000000000002,May
312,3,3.0,3.0,Average,0.1532467532467514,May
313,3,3.0,4.0,Average,0.43055555555555536,May
314,3,3.0,5.0,Average,-0.9363636363636356,May
315,3,4.0,1.0,Average,0.24583333333333535,May
316,3,4.0,2.0,Average,0.21414141414141596,May
317,3,4.0,3.0,Average,-0.7250000000000005,May
318,3,4.0,4.0,Average,0.5772727272727272,May
319,3,4.0,5.0,Average,0.14722222222222214,May
320,3,5.0,1.0,Average,-1.0500000000000007,May
321,3,5.0,2.0,Average,-8.818181818181817,May
322,3,5.0,3.0,Average,-0.8181818181818175,May
323,3,5.0,4.0,Average,1.9056818181818178,May
324,3,5.0,5.0,Average,0.7272727272727266,May
325,4,1.0,1.0,Average,-0.6875000000000036,May
326,4,1.0,2.0,Average,-2.2965909090909093,May
327,4,1.0,3.0,Average,-0.5083333333333311,May
328,4,1.0,4.0,Average,-2.474025974025973,May
329,4,1.0,5.0,Average,0.13333333333333286,May
330,4,2.0,1.0,Average,-0.20000000000000107,May
331,4,2.0,2.0,Average,0.28571428571428825,May
332,4,2.0,3.0,Average,0.4056818181818205,May
333,4,2.0,4.0,Average,0.011688311688313746,May
334,4,2.0,5.0,Average,-0.6893939393939377,May
335,4,3.0,1.0,Average,2.2277777777777796,May
336,4,3.0,2.0,Average,-0.3337662337662337,May
337,4,3.0,3.0,Average,-0.8583333333333334,May
338,4,3.0,4.0,Average,-0.20999999999999908,May
339,4,3.0,5.0,Average,4.426190476190477,May
340,4,4.0,1.0,Average,-0.22727272727273018,May
341,4,4.0,2.0,Average,-0.5023809523809515,May
342,4,4.0,3.0,Average,2.395714285714286,May
343,4,4.0,4.0,Average,0.24772727272727302,May
344,4,4.0,5.0,Average,1.035000000000001,May
345,4,5.0,1.0,Average,-0.32083333333333286,May
346,4,5.0,2.0,Average,0.8977272727272716,May
347,4,5.0,3.0,Average,-0.0828282828282827,May
348,4,5.0,4.0,Average,1.015909090909091,May
349,4,5.0,5.0,Average,-0.049999999999998934,May
350,5,1.0,1.0,Average,-0.3222222222222211,May
351,5,1.0,2.0,Average,2.3136363636363626,May
352,5,1.0,3.0,Average,-0.583333333333333,May
353,5,1.0,4.0,Average,1.8284090909090924,May
354,5,1.0,5.0,Average,1.770833333333334,May
355,5,2.0,1.0,Average,-0.5194444444444448,May
356,5,2.0,2.0,Average,-1.3618181818181831,May
357,5,2.0,3.0,Average,-1.6389610389610398,May
358,5,2.0,4.0,Average,1.7636363636363637,May
359,5,2.0,5.0,Average,0.0545454545454529,May
360,5,3.0,1.0,Average,0.5166666666666657,May
361,5,3.0,2.0,Average,-3.129090909090909,May
362,5,3.0,3.0,Average,0.7439393939393923,May
363,5,3.0,4.0,Average,0.612727272727275,May
364,5,3.0,5.0,Average,3.4761904761904763,May
365,5,4.0,1.0,Average,0.6300000000000008,May
366,5,4.0,2.0,Average,-0.3481818181818186,May
367,5,4.0,3.0,Average,2.9763636363636383,May
368,5,4.0,4.0,Average,-1.5181818181818176,May
369,5,4.0,5.0,Average,-2.014999999999998,May
370,5,5.0,1.0,Average,0.17023809523809597,May
371,5,5.0,2.0,Average,0.01909090909090949,May
372,5,5.0,3.0,Average,0.0,May
373,5,5.0,4.0,Average,1.6454545454545464,May
374,5,5.0,5.0,Average,-0.20833333333333393,May
