,Size_Index,BM_Ratio_Index,Momentum_Index,ESG Rating,Abnormal Return,Month
160,2,3.0,1.0,Laggard,-10.499999999999996,Apr
161,2,3.0,2.0,Laggard,-9.627272727272725,Apr
162,2,3.0,3.0,Laggard,-7.709090909090914,Apr
163,2,3.0,4.0,Laggard,-10.31818181818182,Apr
164,2,3.0,5.0,Laggard,4.56666666666667,Apr
165,2,4.0,1.0,Laggard,-10.733333333333338,Apr
166,2,4.0,2.0,Laggard,1.481818181818177,Apr
167,2,4.0,3.0,Laggard,-5.878787878787875,Apr
168,2,4.0,4.0,Laggard,-2.034545454545455,Apr
169,2,4.0,5.0,Laggard,-34.59166666666667,Apr
170,2,5.0,1.0,Laggard,-4.4999999999999964,Apr
171,2,5.0,2.0,Laggard,14.23409090909091,Apr
172,2,5.0,3.0,Laggard,2.8933333333333344,Apr
173,2,5.0,4.0,Laggard,-3.1909090909090914,Apr
174,2,5.0,5.0,Laggard,-20.00833333333334,Apr
175,3,1.0,1.0,Laggard,5.133333333333333,Apr
176,3,1.0,2.0,Laggard,-3.586363636363636,Apr
177,3,1.0,3.0,Laggard,0.3833333333333364,Apr
178,3,1.0,4.0,Laggard,10.018181818181827,Apr
179,3,1.0,5.0,Laggard,7.050000000000001,Apr
181,3,2.0,2.0,Laggard,6.75,Apr
182,3,2.0,3.0,Laggard,5.881818181818179,Apr
183,3,2.0,4.0,Laggard,20.886363636363637,Apr
184,3,2.0,5.0,Laggard,-6.666666666666668,Apr
185,3,3.0,1.0,Laggard,-6.73076923076923,Apr
186,3,3.0,2.0,Laggard,-14.5,Apr
187,3,3.0,3.0,Laggard,-3.095454545454544,Apr
188,3,3.0,4.0,Laggard,-15.704545454545457,Apr
189,3,3.0,5.0,Laggard,-6.558333333333335,Apr
190,3,4.0,1.0,Laggard,-6.033333333333342,Apr
191,3,4.0,2.0,Laggard,1.9772727272727266,Apr
192,3,4.0,3.0,Laggard,0.3295454545454568,Apr
193,3,4.0,4.0,Laggard,1.8136363636363626,Apr
195,3,5.0,1.0,Laggard,-1.2907692307692251,Apr
196,3,5.0,2.0,Laggard,-1.1999999999999993,Apr
197,3,5.0,3.0,Laggard,-10.14166666666667,Apr
198,3,5.0,4.0,Laggard,-14.018181818181816,Apr
199,3,5.0,5.0,Laggard,19.033333333333335,Apr
200,4,1.0,1.0,Laggard,-7.950000000000006,Apr
201,4,1.0,2.0,Laggard,6.981818181818181,Apr
202,4,1.0,3.0,Laggard,23.26666666666667,Apr
203,4,1.0,4.0,Laggard,-9.3,Apr
207,4,2.0,3.0,Laggard,6.670000000000002,Apr
208,4,2.0,4.0,Laggard,-2.8583333333333343,Apr
209,4,2.0,5.0,Laggard,18.5,Apr
210,4,3.0,1.0,Laggard,7.458333333333332,Apr
211,4,3.0,2.0,Laggard,7.475000000000001,Apr
212,4,3.0,3.0,Laggard,-5.430000000000005,Apr
214,4,3.0,5.0,Laggard,2.890909090909087,Apr
215,4,4.0,1.0,Laggard,-8.933333333333334,Apr
216,4,4.0,2.0,Laggard,-1.763636363636362,Apr
217,4,4.0,3.0,Laggard,30.691666666666666,Apr
218,4,4.0,4.0,Laggard,-1.4916666666666636,Apr
219,4,4.0,5.0,Laggard,-18.53,Apr
220,4,5.0,1.0,Laggard,-1.8516666666666595,Apr
222,4,5.0,3.0,Laggard,0.49545454545454604,Apr
223,4,5.0,4.0,Laggard,-3.5431818181818198,Apr
224,4,5.0,5.0,Laggard,18.58333333333334,Apr
225,5,1.0,1.0,Laggard,7.123076923076919,Apr
226,5,1.0,2.0,Laggard,11.327272727272728,Apr
227,5,1.0,3.0,Laggard,2.841666666666667,Apr
228,5,1.0,4.0,Laggard,9.620000000000001,Apr
230,5,2.0,1.0,Laggard,9.3,Apr
232,5,2.0,3.0,Laggard,11.59090909090909,Apr
233,5,2.0,4.0,Laggard,2.341666666666672,Apr
235,5,3.0,1.0,Laggard,7.43333333333333,Apr
236,5,3.0,2.0,Laggard,-10.900000000000002,Apr
239,5,3.0,5.0,Laggard,1.1799999999999997,Apr
244,5,4.0,5.0,Laggard,-13.763636363636365,Apr
245,5,5.0,1.0,Laggard,6.458333333333332,Apr
246,5,5.0,2.0,Laggard,-7.183333333333334,Apr
250,1,1.0,1.0,Average,0.10833333333332718,Apr
251,1,1.0,2.0,Average,-4.788311688311687,Apr
252,1,1.0,3.0,Average,5.408333333333331,Apr
253,1,1.0,4.0,Average,0.18080808080807032,Apr
254,1,1.0,5.0,Average,7.361111111111107,Apr
255,1,2.0,1.0,Average,0.020833333333328596,Apr
256,1,2.0,2.0,Average,1.7563636363636341,Apr
257,1,2.0,3.0,Average,1.4805194805194795,Apr
258,1,2.0,4.0,Average,1.7431818181818208,Apr
259,1,2.0,5.0,Average,3.5111111111111093,Apr
260,1,3.0,1.0,Average,-0.9120879120879053,Apr
261,1,3.0,2.0,Average,-0.37272727272727835,Apr
262,1,3.0,3.0,Average,3.8530303030303017,Apr
263,1,3.0,4.0,Average,3.6583333333333385,Apr
264,1,3.0,5.0,Average,3.268181818181816,Apr
265,1,4.0,1.0,Average,8.31111111111111,Apr
266,1,4.0,2.0,Average,-0.12077922077921954,Apr
267,1,4.0,3.0,Average,3.2618181818181817,Apr
268,1,4.0,4.0,Average,0.7474747474747474,Apr
269,1,4.0,5.0,Average,1.5958333333333385,Apr
270,1,5.0,1.0,Average,6.008333333333347,Apr
271,1,5.0,2.0,Average,-19.46545454545455,Apr
272,1,5.0,3.0,Average,5.4772727272727195,Apr
273,1,5.0,4.0,Average,-7.678787878787874,Apr
274,1,5.0,5.0,Average,-1.0249999999999986,Apr
275,2,1.0,1.0,Average,0.8909090909090907,Apr
276,2,1.0,2.0,Average,1.8575757575757592,Apr
277,2,1.0,3.0,Average,3.541666666666668,Apr
278,2,1.0,4.0,Average,3.5803030303030283,Apr
279,2,1.0,5.0,Average,-4.521666666666668,Apr
280,2,2.0,1.0,Average,7.845238095238091,Apr
281,2,2.0,2.0,Average,3.273846153846147,Apr
282,2,2.0,3.0,Average,0.8277777777777793,Apr
283,2,2.0,4.0,Average,4.75568181818182,Apr
284,2,2.0,5.0,Average,0.7699999999999996,Apr
285,2,3.0,1.0,Average,0.9545454545454497,Apr
286,2,3.0,2.0,Average,0.9627272727272782,Apr
287,2,3.0,3.0,Average,4.407575757575753,Apr
288,2,3.0,4.0,Average,7.938961038961033,Apr
289,2,3.0,5.0,Average,-2.283333333333335,Apr
290,2,4.0,1.0,Average,3.5777777777777757,Apr
291,2,4.0,2.0,Average,-1.234848484848488,Apr
292,2,4.0,3.0,Average,0.19740259740259702,Apr
293,2,4.0,4.0,Average,-0.874545454545455,Apr
294,2,4.0,5.0,Average,1.3983333333333334,Apr
295,2,5.0,1.0,Average,1.5,Apr
296,2,5.0,2.0,Average,-8.133766233766238,Apr
297,2,5.0,3.0,Average,-5.133333333333329,Apr
298,2,5.0,4.0,Average,1.1965909090909115,Apr
299,2,5.0,5.0,Average,4.001666666666665,Apr
300,3,1.0,1.0,Average,-3.566666666666663,Apr
301,3,1.0,2.0,Average,0.7969696969696969,Apr
302,3,1.0,3.0,Average,1.0750000000000064,Apr
303,3,1.0,4.0,Average,-3.4818181818181806,Apr
304,3,1.0,5.0,Average,1.4611111111111121,Apr
305,3,2.0,1.0,Average,0.0,Apr
306,3,2.0,2.0,Average,0.707142857142852,Apr
307,3,2.0,3.0,Average,-1.5896103896103906,Apr
308,3,2.0,4.0,Average,-4.641414141414142,Apr
309,3,2.0,5.0,Average,3.3333333333333304,Apr
310,3,3.0,1.0,Average,2.9914529914529915,Apr
311,3,3.0,2.0,Average,1.6250000000000036,Apr
312,3,3.0,3.0,Average,2.0745454545454525,Apr
313,3,3.0,4.0,Average,3.407954545454542,Apr
314,3,3.0,5.0,Average,0.43750000000000355,Apr
315,3,4.0,1.0,Average,1.206666666666667,Apr
316,3,4.0,2.0,Average,-1.129870129870131,Apr
317,3,4.0,3.0,Average,-0.18831168831168732,Apr
318,3,4.0,4.0,Average,-0.4030303030303024,Apr
319,3,4.0,5.0,Average,0.0,Apr
320,3,5.0,1.0,Average,-0.059340659340652024,Apr
321,3,5.0,2.0,Average,0.08571428571428896,Apr
322,3,5.0,3.0,Average,0.9219696969696969,Apr
323,3,5.0,4.0,Average,1.4018181818181894,Apr
324,3,5.0,5.0,Average,-3.8066666666666684,Apr
325,4,1.0,1.0,Average,2.8055555555555465,Apr
326,4,1.0,2.0,Average,-4.8610389610389575,Apr
327,4,1.0,3.0,Average,-1.1233333333333313,Apr
328,4,1.0,4.0,Average,1.9374999999999964,Apr
329,4,1.0,5.0,Average,-2.394047619047619,Apr
330,4,2.0,1.0,Average,1.8111111111111065,Apr
331,4,2.0,2.0,Average,-2.6886363636363626,Apr
332,4,2.0,3.0,Average,-0.7411111111111115,Apr
333,4,2.0,4.0,Average,0.3541666666666643,Apr
334,4,2.0,5.0,Average,-1.942857142857143,Apr
335,4,3.0,1.0,Average,-0.10833333333333073,Apr
336,4,3.0,2.0,Average,-1.2874999999999943,Apr
337,4,3.0,3.0,Average,4.389999999999997,Apr
338,4,3.0,4.0,Average,-1.1750000000000007,Apr
339,4,3.0,5.0,Average,-1.0715909090909115,Apr
340,4,4.0,1.0,Average,1.1666666666666643,Apr
341,4,4.0,2.0,Average,1.1696969696969717,Apr
342,4,4.0,3.0,Average,-2.7901515151515177,Apr
343,4,4.0,4.0,Average,-0.2583333333333293,Apr
344,4,4.0,5.0,Average,3.2075000000000014,Apr
345,4,5.0,1.0,Average,1.3226190476190638,Apr
346,4,5.0,2.0,Average,0.0,Apr
347,4,5.0,3.0,Average,-0.11010101010100826,Apr
348,4,5.0,4.0,Average,3.665151515151514,Apr
349,4,5.0,5.0,Average,-1.6893939393939377,Apr
350,5,1.0,1.0,Average,1.3412587412587413,Apr
351,5,1.0,2.0,Average,-6.372727272727271,Apr
352,5,1.0,3.0,Average,-0.4583333333333339,Apr
353,5,1.0,4.0,Average,-3.0371428571428574,Apr
354,5,1.0,5.0,Average,0.216666666666665,Apr
355,5,2.0,1.0,Average,-2.1700000000000017,Apr
356,5,2.0,2.0,Average,0.19659090909091148,Apr
357,5,2.0,3.0,Average,-0.32159090909090793,Apr
358,5,2.0,4.0,Average,0.37500000000000355,Apr
359,5,2.0,5.0,Average,0.030303030303031164,Apr
360,5,3.0,1.0,Average,-0.533333333333335,Apr
361,5,3.0,2.0,Average,2.1499999999999986,Apr
362,5,3.0,3.0,Average,-0.22467532467532436,Apr
363,5,3.0,4.0,Average,-0.5397435897435923,Apr
364,5,3.0,5.0,Average,-1.4342857142857124,Apr
365,5,4.0,1.0,Average,2.522222222222222,Apr
366,5,4.0,2.0,Average,1.4981818181818163,Apr
367,5,4.0,3.0,Average,0.0,Apr
368,5,4.0,4.0,Average,-2.5958333333333314,Apr
369,5,4.0,5.0,Average,2.66969696969697,Apr
370,5,5.0,1.0,Average,0.27083333333333215,Apr
371,5,5.0,2.0,Average,2.3277777777777793,Apr
372,5,5.0,3.0,Average,0.0,Apr
373,5,5.0,4.0,Average,-2.980681818181818,Apr
374,5,5.0,5.0,Average,4.447619047619046,Apr
