,Size_Index,BM_Ratio_Index,Momentum_Index,ESG Rating,Abnormal Return,Month
137,1,3.0,3.0,Laggard,-11.745454545454542,Mar
138,1,3.0,4.0,Laggard,3.6656565656565636,Mar
139,1,3.0,5.0,Laggard,1.1833333333333336,Mar
140,1,4.0,1.0,Laggard,-3.5000000000000036,Mar
141,1,4.0,2.0,Laggard,1.5272727272727273,Mar
142,1,4.0,3.0,Laggard,7.545454545454547,Mar
143,1,4.0,4.0,Laggard,6.225454545454545,Mar
144,1,4.0,5.0,Laggard,-5.69166666666667,Mar
145,1,5.0,1.0,Laggard,-17.36666666666667,Mar
146,1,5.0,2.0,Laggard,-3.3945454545454545,Mar
147,1,5.0,3.0,Laggard,4.66181818181818,Mar
148,1,5.0,4.0,Laggard,8.166666666666664,Mar
149,1,5.0,5.0,Laggard,2.5333333333333314,Mar
150,2,1.0,1.0,Laggard,-0.875,Mar
151,2,1.0,2.0,Laggard,-4.31818181818182,Mar
152,2,1.0,3.0,Laggard,6.916666666666671,Mar
153,2,1.0,4.0,Laggard,-1.4318181818181799,Mar
154,2,1.0,5.0,Laggard,-6.991666666666667,Mar
155,2,2.0,1.0,Laggard,-1.9833333333333378,Mar
156,2,2.0,2.0,Laggard,2.4318181818181834,Mar
157,2,2.0,3.0,Laggard,17.440909090909088,Mar
159,2,2.0,5.0,Laggard,-1.6939393939393934,Mar
160,2,3.0,1.0,Laggard,12.633333333333333,Mar
161,2,3.0,2.0,Laggard,-9.563636363636366,Mar
162,2,3.0,3.0,Laggard,2.0145454545454538,Mar
163,2,3.0,4.0,Laggard,8.136363636363635,Mar
164,2,3.0,5.0,Laggard,-0.6833333333333336,Mar
165,2,4.0,1.0,Laggard,-8.392307692307703,Mar
166,2,4.0,2.0,Laggard,3.226666666666672,Mar
167,2,4.0,3.0,Laggard,-20.275757575757574,Mar
168,2,4.0,4.0,Laggard,-23.518181818181816,Mar
169,2,4.0,5.0,Laggard,4.991666666666669,Mar
170,2,5.0,1.0,Laggard,-12.825,Mar
171,2,5.0,2.0,Laggard,4.690909090909088,Mar
172,2,5.0,3.0,Laggard,-2.242424242424242,Mar
173,2,5.0,4.0,Laggard,-2.0136363636363654,Mar
174,2,5.0,5.0,Laggard,3.3983333333333263,Mar
175,3,1.0,1.0,Laggard,1.0,Mar
176,3,1.0,2.0,Laggard,-0.08181818181818556,Mar
177,3,1.0,3.0,Laggard,2.825000000000003,Mar
178,3,1.0,4.0,Laggard,17.509090909090908,Mar
179,3,1.0,5.0,Laggard,-11.049999999999997,Mar
180,3,2.0,1.0,Laggard,20.34166666666667,Mar
181,3,2.0,2.0,Laggard,-7.872727272727271,Mar
182,3,2.0,3.0,Laggard,6.6318181818181845,Mar
183,3,2.0,4.0,Laggard,-5.545454545454545,Mar
184,3,2.0,5.0,Laggard,8.600000000000001,Mar
185,3,3.0,1.0,Laggard,21.85833333333333,Mar
186,3,3.0,2.0,Laggard,-10.45454545454545,Mar
187,3,3.0,3.0,Laggard,-6.599999999999996,Mar
188,3,3.0,4.0,Laggard,8.18,Mar
189,3,3.0,5.0,Laggard,-0.09166666666666856,Mar
190,3,4.0,1.0,Laggard,15.358333333333334,Mar
191,3,4.0,2.0,Laggard,-12.995454545454542,Mar
192,3,4.0,3.0,Laggard,-9.918181818181822,Mar
193,3,4.0,4.0,Laggard,-5.963636363636365,Mar
194,3,4.0,5.0,Laggard,16.849999999999998,Mar
195,3,5.0,1.0,Laggard,-13.266666666666659,Mar
196,3,5.0,2.0,Laggard,5.493181818181817,Mar
197,3,5.0,3.0,Laggard,-17.59545454545454,Mar
198,3,5.0,4.0,Laggard,-12.350000000000001,Mar
199,3,5.0,5.0,Laggard,-5.893333333333338,Mar
200,4,1.0,1.0,Laggard,-3.61666666666666,Mar
201,4,1.0,2.0,Laggard,-20.00909090909091,Mar
203,4,1.0,4.0,Laggard,-22.481818181818184,Mar
204,4,1.0,5.0,Laggard,-20.483333333333334,Mar
206,4,2.0,2.0,Laggard,4.109090909090909,Mar
207,4,2.0,3.0,Laggard,-4.272727272727272,Mar
210,4,3.0,1.0,Laggard,2.1000000000000014,Mar
211,4,3.0,2.0,Laggard,-8.324999999999996,Mar
212,4,3.0,3.0,Laggard,-3.290000000000001,Mar
213,4,3.0,4.0,Laggard,9.831818181818182,Mar
215,4,4.0,1.0,Laggard,25.85,Mar
216,4,4.0,2.0,Laggard,-4.5818181818181785,Mar
217,4,4.0,3.0,Laggard,1.9181818181818162,Mar
220,4,5.0,1.0,Laggard,-5.316666666666663,Mar
221,4,5.0,2.0,Laggard,-3.1363636363636367,Mar
222,4,5.0,3.0,Laggard,-6.027272727272727,Mar
223,4,5.0,4.0,Laggard,1.124999999999993,Mar
224,4,5.0,5.0,Laggard,1.2999999999999972,Mar
225,5,1.0,1.0,Laggard,10.708333333333336,Mar
226,5,1.0,2.0,Laggard,5.245454545454546,Mar
227,5,1.0,3.0,Laggard,-16.808333333333337,Mar
229,5,1.0,5.0,Laggard,1.8499999999999996,Mar
230,5,2.0,1.0,Laggard,-5.266666666666664,Mar
231,5,2.0,2.0,Laggard,2.586363636363635,Mar
232,5,2.0,3.0,Laggard,-3.5863636363636378,Mar
234,5,2.0,5.0,Laggard,-1.4000000000000004,Mar
236,5,3.0,2.0,Laggard,6.0454545454545485,Mar
238,5,3.0,4.0,Laggard,10.00909090909091,Mar
240,5,4.0,1.0,Laggard,-3.5749999999999993,Mar
242,5,4.0,3.0,Laggard,9.354545454545455,Mar
245,5,5.0,1.0,Laggard,4.024999999999999,Mar
246,5,5.0,2.0,Laggard,-3.609090909090913,Mar
248,5,5.0,4.0,Laggard,-19.75,Mar
250,1,1.0,1.0,Average,1.4583333333333357,Mar
251,1,1.0,2.0,Average,-1.7295454545454518,Mar
252,1,1.0,3.0,Average,-3.7222222222222285,Mar
253,1,1.0,4.0,Average,-8.687012987012992,Mar
254,1,1.0,5.0,Average,-5.095833333333331,Mar
255,1,2.0,1.0,Average,-4.3149999999999995,Mar
256,1,2.0,2.0,Average,2.2397727272727277,Mar
257,1,2.0,3.0,Average,-3.18181818181818,Mar
258,1,2.0,4.0,Average,1.0868686868686872,Mar
259,1,2.0,5.0,Average,-1.6875,Mar
260,1,3.0,1.0,Average,4.234999999999999,Mar
261,1,3.0,2.0,Average,-0.9010101010101046,Mar
262,1,3.0,3.0,Average,9.787878787878785,Mar
263,1,3.0,4.0,Average,-16.495454545454553,Mar
264,1,3.0,5.0,Average,-0.591666666666665,Mar
265,1,4.0,1.0,Average,0.7000000000000028,Mar
266,1,4.0,2.0,Average,-0.15272727272727238,Mar
267,1,4.0,3.0,Average,-4.3116883116883145,Mar
268,1,4.0,4.0,Average,-5.1878787878787875,Mar
269,1,4.0,5.0,Average,5.691666666666666,Mar
270,1,5.0,1.0,Average,8.683333333333332,Mar
271,1,5.0,2.0,Average,0.4954545454545425,Mar
272,1,5.0,3.0,Average,-3.88484848484849,Mar
273,1,5.0,4.0,Average,-3.0625,Mar
274,1,5.0,5.0,Average,-1.2666666666666728,Mar
275,2,1.0,1.0,Average,-4.245833333333337,Mar
276,2,1.0,2.0,Average,-1.018181818181823,Mar
277,2,1.0,3.0,Average,0.6208333333333336,Mar
278,2,1.0,4.0,Average,0.3181818181818237,Mar
279,2,1.0,5.0,Average,3.560714285714287,Mar
280,2,2.0,1.0,Average,0.48333333333333073,Mar
281,2,2.0,2.0,Average,-0.505681818181813,Mar
282,2,2.0,3.0,Average,-3.0090909090909115,Mar
283,2,2.0,4.0,Average,0.0,Mar
284,2,2.0,5.0,Average,0.6352272727272723,Mar
285,2,3.0,1.0,Average,-6.316666666666666,Mar
286,2,3.0,2.0,Average,0.956363636363637,Mar
287,2,3.0,3.0,Average,-1.6787878787878814,Mar
288,2,3.0,4.0,Average,-1.163636363636364,Mar
289,2,3.0,5.0,Average,-0.5261904761904788,Mar
290,2,4.0,1.0,Average,1.9201923076923038,Mar
291,2,4.0,2.0,Average,-3.4066666666666627,Mar
292,2,4.0,3.0,Average,7.603409090909089,Mar
293,2,4.0,4.0,Average,5.226262626262626,Mar
294,2,4.0,5.0,Average,0.2638888888888893,Mar
295,2,5.0,1.0,Average,10.458333333333336,Mar
296,2,5.0,2.0,Average,-0.4690909090909088,Mar
297,2,5.0,3.0,Average,0.8409090909090899,Mar
298,2,5.0,4.0,Average,0.4474747474747467,Mar
299,2,5.0,5.0,Average,-2.4273809523809575,Mar
300,3,1.0,1.0,Average,4.047619047619044,Mar
301,3,1.0,2.0,Average,-2.2568181818181827,Mar
302,3,1.0,3.0,Average,-0.5649999999999942,Mar
303,3,1.0,4.0,Average,-6.565909090909091,Mar
304,3,1.0,5.0,Average,0.28000000000000114,Mar
305,3,2.0,1.0,Average,-5.641666666666662,Mar
306,3,2.0,2.0,Average,1.4939393939393923,Mar
307,3,2.0,3.0,Average,-1.1806818181818173,Mar
308,3,2.0,4.0,Average,3.098989898989899,Mar
309,3,2.0,5.0,Average,-0.7818181818181813,Mar
310,3,3.0,1.0,Average,-2.6816666666666684,Mar
311,3,3.0,2.0,Average,5.92878787878788,Mar
312,3,3.0,3.0,Average,3.299999999999999,Mar
313,3,3.0,4.0,Average,-0.7271428571428586,Mar
314,3,3.0,5.0,Average,0.045833333333332504,Mar
315,3,4.0,1.0,Average,-3.0716666666666654,Mar
316,3,4.0,2.0,Average,2.8878787878787886,Mar
317,3,4.0,3.0,Average,0.9918181818181786,Mar
318,3,4.0,4.0,Average,4.003030303030302,Mar
319,3,4.0,5.0,Average,-3.370000000000001,Mar
320,3,5.0,1.0,Average,5.862500000000004,Mar
321,3,5.0,2.0,Average,-3.1389610389610425,Mar
322,3,5.0,3.0,Average,3.9101010101010125,Mar
323,3,5.0,4.0,Average,2.744444444444447,Mar
324,3,5.0,5.0,Average,4.209523809523802,Mar
325,4,1.0,1.0,Average,-0.6944444444444429,Mar
326,4,1.0,2.0,Average,1.1242424242424214,Mar
327,4,1.0,3.0,Average,0.44805194805195114,Mar
328,4,1.0,4.0,Average,5.318181818181815,Mar
329,4,1.0,5.0,Average,4.004166666666666,Mar
330,4,2.0,1.0,Average,-3.755555555555553,Mar
331,4,2.0,2.0,Average,1.0805194805194818,Mar
332,4,2.0,3.0,Average,0.29393939393939306,Mar
333,4,2.0,4.0,Average,-1.3390909090909044,Mar
334,4,2.0,5.0,Average,1.1638888888888879,Mar
335,4,3.0,1.0,Average,2.7375000000000007,Mar
336,4,3.0,2.0,Average,-0.10595238095237747,Mar
337,4,3.0,3.0,Average,1.2475000000000005,Mar
338,4,3.0,4.0,Average,2.510389610389611,Mar
339,4,3.0,5.0,Average,-1.8242424242424242,Mar
340,4,4.0,1.0,Average,-5.170000000000002,Mar
341,4,4.0,2.0,Average,0.4581818181818207,Mar
342,4,4.0,3.0,Average,2.568181818181815,Mar
343,4,4.0,4.0,Average,-2.283838383838388,Mar
344,4,4.0,5.0,Average,-1.3694444444444454,Mar
345,4,5.0,1.0,Average,1.5874999999999986,Mar
346,4,5.0,2.0,Average,0.3136363636363626,Mar
347,4,5.0,3.0,Average,0.6027272727272752,Mar
348,4,5.0,4.0,Average,-0.4130952380952415,Mar
349,4,5.0,5.0,Average,-0.7428571428571438,Mar
350,5,1.0,1.0,Average,0.8194444444444464,Mar
351,5,1.0,2.0,Average,-1.3295454545454568,Mar
352,5,1.0,3.0,Average,-0.5916666666666686,Mar
353,5,1.0,4.0,Average,-0.1606060606060602,Mar
354,5,1.0,5.0,Average,0.05999999999999872,Mar
355,5,2.0,1.0,Average,0.8333333333333339,Mar
356,5,2.0,2.0,Average,-3.963636363636364,Mar
357,5,2.0,3.0,Average,1.592207792207791,Mar
358,5,2.0,4.0,Average,-1.9963636363636361,Mar
359,5,2.0,5.0,Average,0.3777777777777782,Mar
360,5,3.0,1.0,Average,-0.24583333333333357,Mar
361,5,3.0,2.0,Average,-2.8878787878787833,Mar
362,5,3.0,3.0,Average,0.7606060606060607,Mar
363,5,3.0,4.0,Average,-4.576623376623376,Mar
364,5,3.0,5.0,Average,-0.894047619047619,Mar
365,5,4.0,1.0,Average,0.03500000000000014,Mar
366,5,4.0,2.0,Average,0.04454545454545311,Mar
367,5,4.0,3.0,Average,-0.07878787878787641,Mar
368,5,4.0,4.0,Average,0.3011363636363633,Mar
369,5,4.0,5.0,Average,2.7416666666666663,Mar
370,5,5.0,1.0,Average,-0.6472222222222257,Mar
371,5,5.0,2.0,Average,-3.034090909090917,Mar
372,5,5.0,3.0,Average,-3.541666666666668,Mar
373,5,5.0,4.0,Average,2.194444444444443,Mar
374,5,5.0,5.0,Average,-2.539999999999999,Mar
