,Size_Index,BM_Ratio_Index,Momentum_Index,ESG Rating,Abnormal Return,Month
231,5,2.0,2.0,Laggard,-0.22727272727272751,Jul
232,5,2.0,3.0,Laggard,1.6818181818181817,Jul
233,5,2.0,4.0,Laggard,-0.9409090909090914,Jul
235,5,3.0,1.0,Laggard,4.6,Jul
236,5,3.0,2.0,Laggard,10.60909090909091,Jul
237,5,3.0,3.0,Laggard,7.490909090909091,Jul
238,5,3.0,4.0,Laggard,-7.9727272727272736,Jul
240,5,4.0,1.0,Laggard,0.7153846153846157,Jul
245,5,5.0,1.0,Laggard,2.6833333333333336,Jul
250,1,1.0,1.0,Average,-0.09047619047618838,Jul
251,1,1.0,2.0,Average,-3.34935064935065,Jul
252,1,1.0,3.0,Average,-0.44242424242424505,Jul
253,1,1.0,4.0,Average,-0.17954545454545467,Jul
254,1,1.0,5.0,Average,-16.00714285714286,Jul
255,1,2.0,1.0,Average,-0.8766666666666652,Jul
256,1,2.0,2.0,Average,-2.0272727272727273,Jul
257,1,2.0,3.0,Average,-0.2715909090909099,Jul
258,1,2.0,4.0,Average,1.6500000000000001,Jul
259,1,2.0,5.0,Average,-0.9699999999999989,Jul
260,1,3.0,1.0,Average,3.5972222222222223,Jul
261,1,3.0,2.0,Average,0.7298701298701297,Jul
262,1,3.0,3.0,Average,0.016883116883117832,Jul
263,1,3.0,4.0,Average,0.016666666666666607,Jul
264,1,3.0,5.0,Average,-2.0666666666666655,Jul
265,1,4.0,1.0,Average,-1.4393939393939386,Jul
266,1,4.0,2.0,Average,-0.487012987012987,Jul
267,1,4.0,3.0,Average,2.0374999999999996,Jul
268,1,4.0,4.0,Average,4.098181818181819,Jul
269,1,4.0,5.0,Average,2.0555555555555562,Jul
270,1,5.0,1.0,Average,-1.8124999999999996,Jul
271,1,5.0,2.0,Average,-0.24909090909090903,Jul
272,1,5.0,3.0,Average,-0.3083333333333331,Jul
273,1,5.0,4.0,Average,2.077272727272727,Jul
274,1,5.0,5.0,Average,0.7472222222222218,Jul
275,2,1.0,1.0,Average,0.37196969696969706,Jul
276,2,1.0,2.0,Average,1.3712121212121229,Jul
277,2,1.0,3.0,Average,0.259999999999998,Jul
278,2,1.0,4.0,Average,1.861363636363638,Jul
279,2,1.0,5.0,Average,-0.8208333333333324,Jul
280,2,2.0,1.0,Average,-0.27222222222222237,Jul
281,2,2.0,2.0,Average,-2.1803030303030297,Jul
282,2,2.0,3.0,Average,-5.085227272727273,Jul
283,2,2.0,4.0,Average,-0.7306818181818189,Jul
284,2,2.0,5.0,Average,2.2383333333333324,Jul
285,2,3.0,1.0,Average,-0.8366666666666666,Jul
286,2,3.0,2.0,Average,0.39621212121212057,Jul
287,2,3.0,3.0,Average,1.0833333333333344,Jul
288,2,3.0,4.0,Average,2.6519480519480525,Jul
289,2,3.0,5.0,Average,0.46666666666666856,Jul
290,2,4.0,1.0,Average,2.257142857142857,Jul
291,2,4.0,2.0,Average,2.6333333333333333,Jul
292,2,4.0,3.0,Average,-0.956666666666667,Jul
293,2,4.0,4.0,Average,2.6909090909090914,Jul
294,2,4.0,5.0,Average,-0.23666666666666636,Jul
295,2,5.0,1.0,Average,0.40833333333333366,Jul
296,2,5.0,2.0,Average,-0.2519480519480519,Jul
297,2,5.0,3.0,Average,-0.5111111111111107,Jul
298,2,5.0,4.0,Average,0.0,Jul
299,2,5.0,5.0,Average,3.980952380952383,Jul
300,3,1.0,1.0,Average,2.1333333333333346,Jul
301,3,1.0,2.0,Average,0.5893939393939398,Jul
302,3,1.0,3.0,Average,-2.766666666666667,Jul
303,3,1.0,4.0,Average,-0.9626262626262632,Jul
304,3,1.0,5.0,Average,-0.5683333333333334,Jul
305,3,2.0,1.0,Average,-1.0983333333333332,Jul
306,3,2.0,2.0,Average,-0.730909090909091,Jul
307,3,2.0,3.0,Average,0.8525252525252522,Jul
308,3,2.0,4.0,Average,0.18977272727272787,Jul
309,3,2.0,5.0,Average,-5.125,Jul
310,3,3.0,1.0,Average,-1.0000000000000009,Jul
311,3,3.0,2.0,Average,-3.5749999999999997,Jul
312,3,3.0,3.0,Average,1.6818181818181817,Jul
313,3,3.0,4.0,Average,0.0,Jul
314,3,3.0,5.0,Average,-0.6277777777777747,Jul
315,3,4.0,1.0,Average,0.6699999999999998,Jul
316,3,4.0,2.0,Average,0.18686868686868707,Jul
317,3,4.0,3.0,Average,0.4261363636363651,Jul
318,3,4.0,4.0,Average,1.5727272727272723,Jul
319,3,4.0,5.0,Average,2.1388888888888875,Jul
320,3,5.0,1.0,Average,1.7133333333333336,Jul
321,3,5.0,2.0,Average,0.0,Jul
322,3,5.0,3.0,Average,-0.6833333333333336,Jul
323,3,5.0,4.0,Average,-0.7784090909090913,Jul
324,3,5.0,5.0,Average,2.477777777777778,Jul
325,4,1.0,1.0,Average,0.5791666666666667,Jul
326,4,1.0,2.0,Average,1.3131313131313123,Jul
327,4,1.0,3.0,Average,0.9750000000000005,Jul
328,4,1.0,4.0,Average,-2.7454545454545434,Jul
329,4,1.0,5.0,Average,1.376666666666666,Jul
330,4,2.0,1.0,Average,-2.753333333333333,Jul
331,4,2.0,2.0,Average,-0.3249999999999993,Jul
332,4,2.0,3.0,Average,-1.495454545454546,Jul
333,4,2.0,4.0,Average,-2.4142857142857146,Jul
334,4,2.0,5.0,Average,-0.5893939393939398,Jul
335,4,3.0,1.0,Average,-0.4083333333333323,Jul
336,4,3.0,2.0,Average,0.7010101010101009,Jul
337,4,3.0,3.0,Average,2.706818181818182,Jul
338,4,3.0,4.0,Average,-5.2803030303030285,Jul
339,4,3.0,5.0,Average,-1.2208333333333323,Jul
340,4,4.0,1.0,Average,-0.05555555555555558,Jul
341,4,4.0,2.0,Average,-0.08999999999999986,Jul
342,4,4.0,3.0,Average,1.3363636363636369,Jul
343,4,4.0,4.0,Average,-1.2116883116883126,Jul
344,4,4.0,5.0,Average,-0.4233333333333338,Jul
345,4,5.0,1.0,Average,1.9375000000000004,Jul
346,4,5.0,2.0,Average,0.3613636363636364,Jul
347,4,5.0,3.0,Average,0.25000000000000044,Jul
348,4,5.0,4.0,Average,0.79,Jul
349,4,5.0,5.0,Average,1.8375000000000021,Jul
350,5,1.0,1.0,Average,-4.5458333333333325,Jul
351,5,1.0,2.0,Average,2.372727272727273,Jul
352,5,1.0,3.0,Average,-1.2249999999999996,Jul
353,5,1.0,4.0,Average,0.9636363636363634,Jul
354,5,1.0,5.0,Average,-0.6222222222222222,Jul
355,5,2.0,1.0,Average,-0.42803030303030315,Jul
356,5,2.0,2.0,Average,-0.49870129870129887,Jul
357,5,2.0,3.0,Average,1.3151515151515154,Jul
358,5,2.0,4.0,Average,0.7376623376623392,Jul
359,5,2.0,5.0,Average,-0.20833333333333304,Jul
360,5,3.0,1.0,Average,-1.1624999999999996,Jul
361,5,3.0,2.0,Average,-2.9659090909090904,Jul
362,5,3.0,3.0,Average,1.2409090909090912,Jul
363,5,3.0,4.0,Average,-0.9393939393939403,Jul
364,5,3.0,5.0,Average,1.5500000000000007,Jul
365,5,4.0,1.0,Average,-0.020979020979021157,Jul
366,5,4.0,2.0,Average,0.17499999999999982,Jul
367,5,4.0,3.0,Average,0.0,Jul
368,5,4.0,4.0,Average,-3.8818181818181836,Jul
369,5,4.0,5.0,Average,0.1875,Jul
370,5,5.0,1.0,Average,-0.45952380952380956,Jul
371,5,5.0,2.0,Average,-0.015454545454546054,Jul
372,5,5.0,3.0,Average,-0.546666666666666,Jul
373,5,5.0,4.0,Average,0.8414141414141412,Jul
374,5,5.0,5.0,Average,1.512500000000001,Jul
